1000 97923
701 386 8649
164 192 581
21 955 4513
175 366 5165
896 752 5075
649 488 3970
327 949 2901
207 701 2621
518 691 8284
803 971 2090
735 205 2215
961 827 5658
548 62 1272
174 23 6238
907 321 6081
985 879 1952
18 47 3494
761 916 50
156 670 3138
930 859 5833
36 957 8142
100 900 8755
111 924 3428
776 308 4556
52 355 1776
425 239 9952
487 306 7349
647 27 4719
184 634 9501
134 531 6642
575 504 9783
443 373 4612
592 304 3644
456 948 6540
844 675 4172
205 747 9314
533 65 7830
941 863 9223
92 272 6779
954 107 5642
835 14 8083
996 387 4316
406 482 5953
653 654 9033
628 507 7534
17 773 6356
389 665 2637
563 54 9116
963 753 1883
124 479 1243
100 610 7191
348 495 624
834 591 9643
440 285 4257
247 398 1780
763 620 9185
326 826 6414
42 552 6306
504 555 3852
703 999 1295
516 925 5996
248 99 6125
447 698 5398
146 83 2738
500 588 621
627 748 478
170 244 1177
97 172 2092
453 629 9449
304 296 6369
106 481 5869
282 181 7012
738 961 5335
529 889 7
846 638 814
662 386 3108
914 271 3018
736 501 5899
511 900 8105
526 482 4336
977 334 9074
730 886 2162
343 243 2214
354 231 769
905 496 688
686 111 2467
585 995 9270
581 690 7127
81 684 8988
523 28 8608
701 816 5677
62 844 5096
317 782 3063
983 827 9537
144 605 8959
468 967 2434
73 655 7107
771 666 3582
343 86 1038
300 126 5292
732 485 7721
965 349 5090
916 956 4764
370 890 6241
796 280 1334
814 789 471
998 121 1705
971 888 5549
868 773 2394
784 364 759
11 195 4964
860 757 7829
865 496 455
74 477 3073
259 194 3885
575 646 3167
803 454 6710
13 967 1970
76 511 4817
474 809 3736
287 853 9861
96 246 4196
166 542 5257
659 95 8598
530 766 2448
725 78 7914
643 271 5052
735 913 8050
24 541 4000
829 955 8822
97 150 5960
277 456 9739
373 313 4783
516 485 2748
21 580 5170
739 88 6450
561 280 9814
541 378 4840
884 848 7243
626 289 686
969 478 301
349 676 6903
306 714 8815
142 812 1907
56 387 7164
465 572 4992
125 369 2086
747 975 3875
222 245 2403
486 371 508
633 210 5162
67 996 9206
349 197 8330
532 864 5446
728 872 5940
800 796 6015
328 844 5256
938 693 3401
256 294 9627
819 524 985
322 750 8206
416 705 8554
993 805 8631
512 861 3944
535 875 7537
101 39 7643
981 818 8464
679 233 5082
589 774 9709
985 783 7832
911 939 9100
403 557 7199
235 600 7136
850 728 961
204 607 9614
364 969 6080
972 925 9146
840 265 9586
687 300 7892
207 973 5207
614 27 4729
119 879 4832
196 246 3571
55 223 3369
713 608 5491
174 839 5441
648 945 4772
199 585 3983
896 608 1816
365 687 9579
693 291 9461
146 455 7253
764 872 4597
848 305 7471
89 825 2989
458 832 5509
350 619 6252
418 675 2958
772 853 3627
877 48 4191
770 619 5151
332 460 227
970 968 312
836 366 7837
990 299 5786
31 403 9516
466 476 5916
907 763 1826
236 713 3283
625 930 7797
12 25 119
929 610 2464
210 550 1589
867 587 9041
674 695 1693
578 796 5352
260 936 2535
523 296 6925
545 987 9861
765 397 9597
787 920 798
643 596 9389
887 516 3720
741 173 9175
621 25 6291
165 935 6125
301 654 1001
546 179 3615
895 206 7583
580 873 293
484 936 9045
670 818 2523
122 544 3104
46 196 4161
348 785 9245
47 39 4268
38 944 1612
574 318 9558
921 367 4726
986 566 2765
134 778 3338
827 183 564
341 298 2098
323 575 4423
528 109 22
392 6 1860
133 846 1566
512 369 5733
423 891 4152
926 496 3292
534 347 7735
238 835 7693
262 273 1509
528 535 309
134 40 47
215 30 5694
926 616 7744
933 654 4219
485 807 2180
291 480 4917
471 38 6650
877 290 4122
272 317 6038
878 904 2660
818 159 3136
984 884 3253
370 267 4318
549 993 9939
154 257 3105
307 27 3830
829 737 1097
528 728 8633
693 668 9666
297 117 7238
180 381 8511
407 733 4594
261 544 1693
384 763 8485
791 920 7302
716 15 1025
93 629 4735
201 592 7886
240 23 3728
327 697 3491
465 762 3080
549 436 7743
473 769 4313
920 271 1003
563 496 9019
119 11 1509
313 803 1100
88 71 4694
79 45 8182
361 124 1803
906 595 5288
475 590 2786
927 693 5436
18 228 9713
509 961 3260
987 505 5834
706 55 5113
995 805 8766
338 242 6814
18 275 1078
99 475 3868
339 111 7831
794 745 6430
787 462 2496
476 650 718
759 144 2076
881 77 6803
972 154 4920
431 690 6132
146 622 711
656 544 4961
203 680 8644
30 206 5568
861 281 8200
693 646 1011
902 845 4013
699 97 2367
149 462 1507
633 223 1761
105 484 8066
735 745 4870
411 831 152
309 65 8080
38 553 8943
137 505 2692
530 392 9840
150 683 6126
416 825 7545
68 303 8921
840 336 4067
856 266 1492
369 265 1967
334 223 7633
982 259 2328
870 931 9736
223 890 2546
454 176 8505
547 964 2563
748 173 5869
979 836 5516
148 456 9709
119 389 2560
201 769 5505
822 437 2854
245 312 8079
704 599 2550
200 885 8023
710 808 7774
157 958 4023
937 410 4854
865 311 556
562 150 3475
764 595 410
828 359 1230
117 773 9952
9 232 3530
828 47 1663
785 710 6824
803 636 1948
168 515 2611
96 841 6552
107 798 6830
198 169 756
604 478 809
819 256 6106
962 464 4261
820 692 2504
584 886 5358
663 321 9002
133 703 5990
522 430 9503
349 428 3704
626 941 7811
131 417 9797
476 149 4856
526 824 5765
399 69 1896
724 173 398
247 928 3206
464 297 3417
596 500 2534
81 859 8535
193 141 7788
236 657 8530
658 755 2067
695 699 8947
10 521 2284
552 511 7151
972 101 998
596 706 3824
58 82 3463
520 232 7723
833 786 5603
206 252 8126
147 611 1375
936 82 598
481 525 7878
934 235 4384
414 157 4683
78 3 2322
781 713 7155
178 25 2482
312 606 373
704 420 8639
632 206 9177
777 503 3177
981 805 7977
607 663 9024
522 870 4588
796 621 5685
818 290 4159
204 847 5385
175 146 6733
305 280 288
988 159 514
342 717 1639
400 910 5083
974 5 3783
999 589 165
686 805 1515
955 1 1968
350 715 9092
520 60 5624
416 588 1196
909 454 8062
155 968 1529
258 602 8978
546 340 1702
199 866 8665
302 50 4016
384 822 986
955 151 1255
926 501 18
478 947 2628
299 219 3427
145 516 2907
426 183 2154
874 148 1209
871 992 7988
634 972 1337
985 71 8080
504 900 9811
689 647 7910
748 857 3042
815 333 816
871 150 4884
741 440 8854
957 659 7322
833 5 5267
657 480 4942
870 449 8187
315 907 2279
979 930 8758
135 927 648
478 802 2419
195 818 7150
2 591 938
662 642 71
948 950 8776
155 291 8733
634 207 3904
662 792 2145
637 44 1863
780 860 9419
216 69 767
869 4 4859
245 459 3446
24 12 9859
327 720 3654
918 795 995
224 991 5802
473 793 8384
10 624 3690
608 848 3020
572 587 6959
889 533 1269
842 329 3830
517 944 6164
728 251 1247
283 44 4619
914 819 2535
102 717 7993
859 125 7909
254 952 9452
243 982 8034
770 42 9166
510 600 1367
805 210 1856
464 40 9826
453 804 3025
481 374 690
605 249 304
345 491 6819
782 71 4512
500 791 739
986 718 3781
430 336 4493
524 782 2380
868 796 5027
861 302 2933
317 433 9011
277 762 2108
335 219 7978
859 436 7839
629 730 5691
216 39 2166
924 674 9442
710 724 6413
332 829 302
954 135 6087
393 621 5006
196 759 7711
60 225 4495
402 913 7613
894 657 3742
345 262 113
583 436 2027
34 296 4432
360 790 7632
962 531 3931
240 547 3390
352 208 9829
689 204 8465
77 437 4210
193 153 1432
633 826 3611
601 47 7197
876 703 1811
785 322 2340
401 324 5559
571 245 698
830 159 526
272 180 2221
340 290 1429
771 880 8613
154 614 2562
486 386 7034
251 888 8198
147 934 9377
116 118 4779
658 532 3452
751 811 8372
540 450 755
209 578 8266
722 853 9809
264 280 5193
831 322 7178
41 402 2467
670 578 5163
602 62 508
700 316 9676
452 700 27
522 429 4560
749 1 5064
970 96 4926
799 832 1966
29 576 4981
475 207 9422
484 347 5035
690 962 749
510 551 4157
192 286 5868
388 710 5158
342 700 3321
498 720 929
469 617 4752
904 46 3492
745 642 64
365 643 1171
569 476 5568
774 237 5232
438 786 7667
414 782 604
222 449 9123
388 498 2914
696 277 966
855 157 17
674 960 8228
606 946 7215
848 499 6570
376 942 2912
504 154 2912
825 160 3433
245 660 672
702 373 2256
452 629 3375
117 669 3731
379 929 8425
626 939 4046
279 187 6710
734 559 3781
710 101 3854
776 714 2278
17 267 1483
203 208 2940
729 243 8325
14 199 5552
407 406 9487
506 508 6593
35 886 2554
112 129 2707
558 345 8747
112 592 1943
142 131 8654
333 226 6604
620 458 6391
764 232 7392
789 919 5518
156 878 8041
41 112 4594
889 907 471
170 948 8185
104 139 2092
457 382 3005
612 532 4032
791 572 55
562 216 2087
533 494 7037
284 293 4528
490 778 9717
455 512 1695
864 333 1723
75 940 2122
710 567 1931
602 154 5376
576 2 8356
376 180 5202
575 678 5150
548 7 7050
585 862 9721
931 139 8947
586 803 9010
407 514 9422
958 790 1331
344 934 4115
187 570 6515
458 647 7331
486 106 339
560 130 5551
17 777 8566
20 661 8419
398 972 7696
550 119 4468
680 518 6441
883 686 6132
70 920 4771
614 170 5778
349 906 9287
767 1 54
223 781 1308
170 954 619
404 664 2348
660 628 1737
205 557 8303
905 381 1265
806 899 8009
25 681 3213
878 393 6265
260 522 2507
776 57 3046
511 346 2393
354 859 5947
633 902 3611
784 944 2949
54 739 4685
320 711 242
403 923 9461
696 779 2825
976 715 2345
505 734 8157
683 383 5852
425 654 7914
524 815 5698
23 482 4335
150 487 2595
686 347 6139
290 153 2347
814 887 5217
446 289 6607
705 169 327
43 772 9983
131 175 4240
435 695 1393
94 330 7312
414 209 5751
14 145 9899
912 422 6141
792 569 9225
402 887 6649
305 436 701
779 260 8575
381 136 633
354 337 7618
675 460 9203
838 979 1029
696 783 65
921 859 2925
677 954 1554
610 470 437
918 10 3791
975 939 4642
564 880 2461
54 207 3265
952 175 7245
794 722 7250
960 580 8764
965 115 9780
625 673 6111
197 594 1442
575 887 5140
218 589 5060
48 10 2152
662 209 3812
624 969 7922
757 11 8929
836 285 3574
589 866 9998
870 107 10000
470 132 2743
176 899 8586
501 115 2940
202 91 5448
688 846 431
670 845 2692
285 378 3839
777 130 3978
719 508 9323
926 617 6866
432 810 1687
350 378 9895
911 757 2641
327 319 690
880 439 6995
586 864 2428
296 771 8981
974 254 5443
295 8 4068
222 868 5636
29 480 2853
918 519 7832
619 365 2187
423 726 5984
932 939 5111
621 352 5344
417 148 3123
940 207 8388
102 69 9877
812 487 584
753 490 8283
839 793 9029
643 364 9223
485 385 6710
60 832 9701
807 591 1032
840 426 5536
226 120 7135
384 908 719
34 783 3667
321 67 888
78 687 1585
212 736 8712
232 178 860
669 194 2535
179 241 4584
902 539 6708
584 499 7633
531 764 5455
858 297 7778
544 843 6899
662 132 8238
165 270 8607
462 537 2117
662 813 1101
514 173 3876
251 935 7401
560 640 8546
998 801 4497
354 541 4113
371 167 9792
214 828 3650
644 406 6275
459 443 2161
303 421 863
97 981 4851
418 763 3898
297 541 7230
283 333 6783
756 70 8429
18 255 6923
814 449 2329
254 79 7130
876 392 1326
839 964 7020
829 480 1030
622 715 7323
878 841 5641
995 167 8303
362 563 3659
385 824 5995
420 345 865
652 496 3890
400 679 5326
929 763 5025
752 645 81
86 139 6473
680 191 2808
174 264 2666
311 851 8797
145 690 289
743 651 6427
835 998 6151
925 589 6303
859 739 7598
799 780 7212
802 643 5114
200 801 2408
705 961 2731
359 914 6266
238 254 5127
371 753 6872
308 194 7156
818 110 9526
855 727 3235
289 68 365
636 952 9933
261 24 8400
486 380 5348
893 962 5486
716 474 8481
980 887 2303
705 404 6109
716 628 2928
863 243 5125
985 835 402
838 475 8625
556 982 7954
569 17 161
898 479 9795
331 23 4831
569 746 6401
734 518 3018
580 532 9727
125 187 2542
792 328 4855
213 501 7862
994 944 3985
218 207 1972
427 610 3138
77 435 7418
166 445 141
468 225 5668
256 282 5908
802 447 1967
308 61 3457
179 240 9953
512 2 395
270 16 515
294 858 5040
63 605 5381
950 925 8668
327 427 9286
199 20 3471
752 691 3943
804 127 1620
661 31 1661
894 109 6860
759 509 3652
687 140 4966
706 643 2845
212 596 6608
271 728 5662
80 970 9576
378 613 4083
177 524 9889
77 785 4581
896 687 6787
991 521 9426
194 884 1205
150 6 2718
529 11 7613
859 824 4334
204 689 919
479 752 8606
280 835 1620
121 493 7344
865 612 5090
401 16 8764
477 908 8417
616 160 7886
38 107 6920
541 127 3366
91 153 1992
360 854 1988
974 891 9140
455 219 537
680 648 7305
706 724 7198
958 52 514
185 867 2000
823 250 4094
532 501 8923
163 929 1209
702 524 4399
40 774 9094
333 881 4818
210 828 6611
987 502 9938
928 193 2546
168 357 5011
363 485 6754
696 167 2662
102 663 748
155 764 6856
870 466 7180
861 220 696
741 0 4635
138 30 8184
386 426 22
606 121 5083
617 280 6365
346 448 7055
87 21 5614
366 391 3191
733 706 4503
450 138 6016
231 565 175
219 35 8296
15 361 2206
886 153 5853
307 659 7454
142 954 7125
101 252 6865
460 89 9630
631 194 5091
945 428 5265
282 596 4365
542 90 2917
776 871 8957
922 105 786
26 36 6057
740 690 7623
593 27 1852
531 284 8838
11 246 7699
177 261 2238
164 834 4059
531 705 7684
988 31 8850
645 630 5618
150 200 5887
295 857 2985
613 571 6428
697 113 6890
469 746 4189
559 988 2491
439 767 1633
702 288 4565
539 985 4269
14 800 3622
95 584 9627
821 487 929
259 839 6374
406 628 2951
925 216 9530
800 331 2164
960 397 7324
192 253 994
923 878 3190
379 365 6797
922 366 9415
491 9 8930
841 910 8988
484 684 6248
861 132 8515
688 834 7694
767 820 1040
461 689 5604
785 694 8782
132 536 6110
964 80 605
27 802 4268
995 139 5351
180 981 1370
563 328 6375
230 704 8303
223 926 7355
895 513 2261
68 342 3300
936 293 9437
204 432 338
303 494 7338
266 19 6293
156 748 5124
334 995 149
771 99 1258
60 585 1800
781 328 135
663 995 9554
552 20 2972
772 518 8988
754 621 1837
349 645 8846
917 517 4284
632 307 6513
684 785 8158
486 563 6857
361 900 1203
160 471 6842
116 393 7528
610 508 1397
602 22 8590
650 207 899
365 202 843
744 470 6530
998 8 2794
92 959 7229
434 909 4569
400 752 1830
699 510 1054
568 570 4623
449 777 2413
65 350 4738
639 486 7475
51 606 7610
350 521 4801
17 928 1658
555 792 7859
642 768 2708
405 215 2342
674 279 635
506 292 427
924 504 1491
434 419 9702
886 77 2317
552 463 9640
947 516 9452
575 5 7040
180 326 6742
924 453 2954
78 404 368
577 185 8627
622 431 6230
455 634 7091
783 547 4979
362 4 1926
524 819 5791
380 804 2896
939 180 5244
932 107 5309
65 85 4428
995 752 6786
141 385 1808
649 806 2380
615 769 8759
802 77 8593
707 527 6119
891 974 2015
132 148 3298
52 573 4249
353 564 6591
676 55 752
614 380 8125
153 569 5280
30 722 2802
393 400 244
608 830 4126
893 258 220
251 124 9502
819 515 7651
373 165 520
110 745 996
865 519 7551
673 943 7680
443 449 5246
940 525 3855
367 258 2777
514 725 3754
59 354 4447
716 303 2163
692 780 2632
844 816 6700
152 208 6860
937 915 1895
830 288 1527
477 610 1015
206 343 7559
625 737 3374
295 463 9777
104 326 9464
550 335 5436
540 908 2076
900 683 6274
848 618 8803
910 489 9389
61 122 6972
845 305 3780
58 415 7397
429 394 2642
753 983 7544
934 488 7715
765 424 9119
172 706 4257
846 153 1227
262 187 3260
917 272 3788
286 62 4404
962 913 3766
871 677 3502
889 892 6056
723 173 6201
645 601 3304
255 894 503
186 972 1928
174 14 6865
784 299 2290
829 317 6287
884 393 8839
891 675 4890
178 971 4562
799 48 1599
96 193 6248
733 995 6002
73 440 1336
362 682 9426
80 246 1544
426 192 1428
707 320 7904
599 621 2969
807 133 6961
318 541 7175
0 192 4819
208 175 7977
535 37 9121
200 658 5883
559 362 5256
407 146 258
923 82 1679
283 926 5406
381 257 7460
434 790 9728
410 823 9373
854 659 4372
867 540 9241
149 597 3470
682 894 269
518 154 9984
396 755 4801
812 277 7392
861 150 7974
841 83 5318
448 23 8658
127 470 4366
460 144 2229
249 729 7822
645 346 252
116 973 2834
709 890 9419
982 448 8090
900 702 7626
270 267 5131
763 247 5618
712 889 1858
396 962 2593
166 854 2695
143 793 6110
932 275 243
357 891 7013
312 623 8297
883 801 814
771 372 7570
461 783 4288
107 615 9501
758 350 7468
848 84 6526
908 824 7791
556 755 7385
229 917 5475
522 400 8740
184 803 1823
551 102 7211
319 578 1343
342 78 5345
499 737 31
922 741 3753
70 889 9495
861 318 1761
678 555 1275
376 494 818
119 297 8152
188 328 58
795 943 7747
456 531 6789
637 421 1525
861 516 6051
596 649 5634
227 354 7826
575 603 104
764 989 7958
762 907 7715
917 41 7981
221 477 8837
564 183 3889
570 456 6597
673 476 9162
994 222 4377
355 148 3279
977 71 600
462 595 2854
924 428 9382
79 397 7085
933 706 2508
326 404 6341
300 158 8512
768 118 6276
128 560 1093
265 161 648
884 964 9439
714 628 8902
227 403 9522
915 225 8348
450 772 6802
669 317 2846
642 213 8934
648 20 2817
229 112 9994
304 590 4161
302 239 5824
684 1 7867
416 641 2629
797 418 3916
951 635 1398
712 702 6118
169 701 5444
861 618 7507
684 605 8384
866 112 3688
4 108 8363
509 338 973
412 706 698
67 649 9457
129 155 8089
457 405 2640
280 373 8821
473 81 9202
311 918 1716
996 36 1957
904 585 5933
613 44 6217
329 825 2866
109 273 3255
743 483 7119
251 892 3276
337 312 5161
945 118 5662
707 425 8267
773 493 7306
451 985 4783
976 979 8768
739 771 131
629 733 80
732 872 6413
830 238 6770
969 770 6792
700 263 3016
805 251 9282
998 712 2160
527 303 2514
205 341 2670
917 239 6773
496 437 6764
496 326 1664
212 29 4175
878 71 6288
174 320 3500
202 211 3598
988 88 664
444 577 5619
660 39 2190
472 535 7149
664 334 2590
276 157 5580
673 205 5143
194 690 6229
566 381 6792
619 666 8746
249 299 203
848 584 5059
435 307 2250
774 630 7508
555 384 3606
51 798 4279
366 465 4404
134 154 7360
433 625 1392
82 313 2526
537 532 7450
644 491 5206
273 378 7528
831 350 5514
176 846 3569
94 888 7936
699 823 7669
114 716 4548
202 558 6706
70 654 6789
970 934 7149
61 289 3297
999 523 2363
501 587 1919
819 5 4883
124 89 8624
165 751 9151
587 769 8316
860 424 5048
285 941 5070
936 349 743
162 445 6705
157 889 7229
685 591 3603
569 440 2147
541 697 2528
171 85 191
800 579 1361
997 530 1915
579 35 4673
864 547 1547
132 859 679
985 978 1599
703 588 8876
690 95 1812
551 51 9034
216 650 753
749 38 1385
271 364 5678
135 980 476
556 8 9129
534 740 8236
767 949 2669
599 72 4870
852 693 3300
735 136 9911
6 443 3364
508 237 9082
446 803 9411
315 963 378
577 154 1672
444 278 8251
887 310 5505
587 536 1812
499 687 7519
406 921 7775
820 825 7955
954 877 1439
177 326 10000
708 471 3875
405 972 8128
781 843 2095
900 943 2593
287 863 8263
528 722 7805
199 272 9167
387 704 3841
821 157 2454
79 267 427
121 757 5599
614 0 5482
196 50 187
953 945 3741
171 857 9712
914 633 5183
854 46 1727
819 520 7498
465 411 9270
190 985 4815
487 605 5038
774 54 7104
393 888 9380
549 105 5780
729 703 2735
91 461 1246
915 622 4313
704 556 342
251 343 2079
606 136 9564
947 122 3217
965 435 8340
276 146 874
206 838 890
58 457 4151
874 249 3851
60 530 1060
360 333 1400
724 980 6089
216 702 3364
410 754 9673
179 328 9288
207 127 634
503 317 5636
803 281 7408
300 970 8825
179 692 5536
393 44 9470
775 893 442
95 312 7388
166 726 330
878 345 796
303 728 3765
299 825 5663
313 206 2690
649 644 2221
993 976 1432
515 366 9309
858 747 9200
903 897 4100
984 567 7208
698 719 8056
532 172 5582
480 553 4877
595 782 9654
836 495 7886
276 920 4916
886 322 5804
661 497 2493
94 568 5227
737 917 8438
396 679 4725
816 255 1848
204 692 4940
3 530 4732
79 83 8714
283 316 60
189 637 7932
103 75 2680
276 490 6137
936 564 4692
21 22 7974
467 965 6463
843 512 7296
198 39 9880
6 383 8746
264 103 9417
459 278 1620
199 908 7838
487 902 2769
374 348 7978
551 992 5505
24 491 7529
986 407 6517
524 540 2706
458 396 5219
63 325 905
610 565 8257
808 505 4794
933 84 7872
840 36 3279
491 387 9929
949 100 3379
854 816 787
184 276 7295
70 380 9561
621 989 9385
744 447 1501
105 880 6203
549 845 7992
466 624 3509
72 682 9873
119 237 6281
436 903 9400
584 895 2756
51 559 3802
739 505 6192
248 96 9028
690 545 6769
477 119 4495
193 786 8602
340 421 5095
699 607 148
842 838 8597
809 954 8609
400 796 976
726 66 3444
289 160 4055
772 821 9504
174 722 2914
931 306 2359
238 154 9319
970 817 9977
729 264 2218
373 667 9142
596 562 4244
670 6 9767
219 965 4927
858 829 6753
122 601 4578
247 348 6659
599 650 8971
470 13 6508
799 688 2227
367 797 9097
516 543 9859
502 418 1858
335 885 5069
21 729 6743
201 140 5444
860 396 5849
65 868 6842
858 781 46
201 462 9421
61 809 611
241 899 8072
440 871 1796
539 877 3056
698 262 5537
659 976 4094
433 920 1696
14 21 4228
288 358 7151
720 122 8714
141 89 9249
343 549 8510
594 273 6658
153 7 535
